date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:15	126/126	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-7e%22	https://docs.sympy.org/latest/_sources/modules/geometry/entities.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/entities.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/entities.html)
11:26:16	539/539	---M-Z	200	added ('OK')	text/plain	etag:W/%2261e190b0-21b%22	https://docs.sympy.org/latest/_sources/modules/geometry/lines.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/lines.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/lines.html)
11:26:16	88/88	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-58%22	https://docs.sympy.org/latest/_sources/modules/geometry/plane.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/plane.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/plane.html)
11:26:17	170/170	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-aa%22	https://docs.sympy.org/latest/_sources/modules/geometry/points.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/points.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/points.html)
11:26:17	186/186	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-ba%22	https://docs.sympy.org/latest/_sources/modules/geometry/polygons.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/polygons.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/polygons.html)
11:26:18	206/206	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-ce%22	https://docs.sympy.org/latest/_sources/modules/geometry/utils.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/geometry/utils.rst.txt	(from https://docs.sympy.org/latest/modules/geometry/utils.html)
11:26:19	222/222	---M--	200	added ('OK')	text/plain	etag:%2261e190b0-de%22	https://docs.sympy.org/latest/_sources/modules/matrices/common.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/matrices/common.rst.txt	(from https://docs.sympy.org/latest/modules/matrices/common.html)
11:26:19	1774/1774	---M-Z	200	added ('OK')	text/plain	etag:W/%2261e190b0-6ee%22	https://docs.sympy.org/latest/_sources/modules/matrices/expressions.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/matrices/expressions.rst.txt	(from https://docs.sympy.org/latest/modules/matrices/expressions.html)
11:26:20	1556/1556	---M-Z	200	added ('OK')	text/plain	etag:W/%2261e190b0-614%22	https://docs.sympy.org/latest/_sources/modules/matrices/immutablematrices.rst.txt	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_sources/modules/matrices/immutablematrices.rst.txt	(from https://docs.sympy.org/latest/modules/matrices/immutablematrices.html)
11:26:22	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/modules/matrices/matrices-1.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-1.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:22	78927/78927	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-1344f%22	https://docs.sympy.org/latest/modules/matrices/matrices-1.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-1.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:23	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/_images/matrices-1.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-1.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:23	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/modules/matrices/matrices-2.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-2.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:23	409578/409578	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fea%22	https://docs.sympy.org/latest/modules/matrices/matrices-1.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-1.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:24	382619/382619	---M--	200	added ('OK')	image/png	etag:%2261e190b0-5d69b%22	https://docs.sympy.org/latest/modules/matrices/matrices-2.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-2.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:24	69207/69207	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-10e57%22	https://docs.sympy.org/latest/modules/matrices/matrices-2.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-2.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:24	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/_images/matrices-2.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-2.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:24	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/modules/matrices/matrices-3.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-3.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:25	405608/405608	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63068%22	https://docs.sympy.org/latest/modules/matrices/matrices-3.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-3.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:25	79097/79097	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-134f9%22	https://docs.sympy.org/latest/modules/matrices/matrices-3.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-3.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:26	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/_images/matrices-3.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-3.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:26	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/modules/matrices/matrices-4.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-4.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:28	401339/401339	---M--	200	added ('OK')	image/png	etag:%2261e190b0-61fbb%22	https://docs.sympy.org/latest/modules/matrices/matrices-4.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-4.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:28	77404/77404	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-12e5c%22	https://docs.sympy.org/latest/modules/matrices/matrices-4.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-4.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:28	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/_images/matrices-4.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-4.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:29	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/modules/matrices/matrices-5.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-5.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:29	409566/409566	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fde%22	https://docs.sympy.org/latest/modules/matrices/matrices-5.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-5.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:29	78827/78827	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-133eb%22	https://docs.sympy.org/latest/modules/matrices/matrices-5.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-5.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:30	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/_images/matrices-5.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-5.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:30	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/modules/matrices/matrices-6.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-6.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:31	409578/409578	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fea%22	https://docs.sympy.org/latest/modules/matrices/matrices-6.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-6.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:31	78927/78927	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-1344f%22	https://docs.sympy.org/latest/modules/matrices/matrices-6.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-6.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:31	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/_images/matrices-6.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-6.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:32	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/modules/matrices/matrices-7.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-7.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:32	382619/382619	---M--	200	added ('OK')	image/png	etag:%2261e190b0-5d69b%22	https://docs.sympy.org/latest/modules/matrices/matrices-7.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-7.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:32	69207/69207	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-10e57%22	https://docs.sympy.org/latest/modules/matrices/matrices-7.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-7.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:33	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/_images/matrices-7.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-7.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:33	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/modules/matrices/matrices-8.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-8.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:33	405608/405608	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63068%22	https://docs.sympy.org/latest/modules/matrices/matrices-8.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-8.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:34	79097/79097	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-134f9%22	https://docs.sympy.org/latest/modules/matrices/matrices-8.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-8.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:34	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/_images/matrices-8.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-8.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:34	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/modules/matrices/matrices-9.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-9.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:35	401339/401339	---M--	200	added ('OK')	image/png	etag:%2261e190b0-61fbb%22	https://docs.sympy.org/latest/modules/matrices/matrices-9.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-9.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:35	77404/77404	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-12e5c%22	https://docs.sympy.org/latest/modules/matrices/matrices-9.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-9.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:36	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/_images/matrices-9.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-9.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:36	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/modules/matrices/matrices-10.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-10.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:38	409566/409566	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fde%22	https://docs.sympy.org/latest/modules/matrices/matrices-10.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-10.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:38	78827/78827	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-133eb%22	https://docs.sympy.org/latest/modules/matrices/matrices-10.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-10.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:38	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/_images/matrices-10.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-10.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:39	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/modules/matrices/matrices-11.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-11.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:39	409578/409578	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fea%22	https://docs.sympy.org/latest/modules/matrices/matrices-11.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-11.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:40	78927/78927	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-1344f%22	https://docs.sympy.org/latest/modules/matrices/matrices-11.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-11.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:40	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/_images/matrices-11.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-11.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:41	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/modules/matrices/matrices-12.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-12.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:42	382619/382619	---M--	200	added ('OK')	image/png	etag:%2261e190b0-5d69b%22	https://docs.sympy.org/latest/modules/matrices/matrices-12.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-12.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:42	69207/69207	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-10e57%22	https://docs.sympy.org/latest/modules/matrices/matrices-12.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-12.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:43	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/_images/matrices-12.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-12.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:43	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/modules/matrices/matrices-13.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-13.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:43	405608/405608	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63068%22	https://docs.sympy.org/latest/modules/matrices/matrices-13.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-13.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:43	79097/79097	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-134f9%22	https://docs.sympy.org/latest/modules/matrices/matrices-13.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-13.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:44	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/_images/matrices-13.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-13.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:44	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/modules/matrices/matrices-14.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-14.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:45	401339/401339	---M--	200	added ('OK')	image/png	etag:%2261e190b0-61fbb%22	https://docs.sympy.org/latest/modules/matrices/matrices-14.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-14.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:45	77404/77404	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-12e5c%22	https://docs.sympy.org/latest/modules/matrices/matrices-14.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-14.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:45	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/_images/matrices-14.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-14.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:46	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/modules/matrices/matrices-15.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-15.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:46	409566/409566	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fde%22	https://docs.sympy.org/latest/modules/matrices/matrices-15.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-15.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:46	78827/78827	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-133eb%22	https://docs.sympy.org/latest/modules/matrices/matrices-15.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-15.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:47	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/_images/matrices-15.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-15.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:47	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/modules/matrices/matrices-16.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-16.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:47	409578/409578	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63fea%22	https://docs.sympy.org/latest/modules/matrices/matrices-16.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-16.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:48	78927/78927	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-1344f%22	https://docs.sympy.org/latest/modules/matrices/matrices-16.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-16.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:48	116990/116990	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8fe%22	https://docs.sympy.org/latest/_images/matrices-16.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-16.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:48	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/modules/matrices/matrices-17.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-17.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:49	382619/382619	---M--	200	added ('OK')	image/png	etag:%2261e190b0-5d69b%22	https://docs.sympy.org/latest/modules/matrices/matrices-17.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-17.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:50	69207/69207	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-10e57%22	https://docs.sympy.org/latest/modules/matrices/matrices-17.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-17.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:50	111491/111491	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1b383%22	https://docs.sympy.org/latest/_images/matrices-17.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-17.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:51	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/modules/matrices/matrices-18.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-18.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:51	405608/405608	---M--	200	added ('OK')	image/png	etag:%2261e190b0-63068%22	https://docs.sympy.org/latest/modules/matrices/matrices-18.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-18.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:51	79097/79097	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-134f9%22	https://docs.sympy.org/latest/modules/matrices/matrices-18.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-18.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:52	116433/116433	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c6d1%22	https://docs.sympy.org/latest/_images/matrices-18.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-18.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:52	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/modules/matrices/matrices-19.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-19.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:53	401339/401339	---M--	200	added ('OK')	image/png	etag:%2261e190b0-61fbb%22	https://docs.sympy.org/latest/modules/matrices/matrices-19.hires.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-19.hires.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:53	77404/77404	---M--	200	added ('OK')	application/pdf	etag:%2261e190b0-12e5c%22	https://docs.sympy.org/latest/modules/matrices/matrices-19.pdf	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-19.pdf	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:53	114369/114369	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1bec1%22	https://docs.sympy.org/latest/_images/matrices-19.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/_images/matrices-19.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
11:26:53	116978/116978	---M--	200	added ('OK')	image/png	etag:%2261e190b0-1c8f2%22	https://docs.sympy.org/latest/modules/matrices/matrices-20.png	D:/Sympy%20Tutorial/Sympy%20Documentation/docs.sympy.org/latest/modules/matrices/matrices-20.png	(from https://docs.sympy.org/latest/modules/matrices/matrices.html)
